Data,contabil_bndu_imobiliario_br,contabil_financiamento_comercial_br,contabil_financiamento_residencial_br,credito_contratacao_contratado_pf_comercial_br,credito_contratacao_contratado_pf_fgts_br,credito_contratacao_contratado_pf_home_equity_br,credito_contratacao_contratado_pf_livre_br,credito_contratacao_contratado_pf_sfh_br,credito_contratacao_indexador_pf_ipca_br,credito_contratacao_indexador_pf_outros_br,credito_contratacao_indexador_pf_prefixado_br,credito_contratacao_indexador_pf_tr_br,credito_contratacao_ltv_pf_comercial_br,credito_contratacao_ltv_pf_fgts_br,credito_contratacao_ltv_pf_home_equity_br,credito_contratacao_ltv_pf_livre_br,credito_contratacao_ltv_pf_sfh_br,credito_contratacao_taxa_pf_comercial_br,credito_contratacao_taxa_pf_fgts_br,credito_contratacao_taxa_pf_home_equity_br,credito_contratacao_taxa_pf_livre_br,credito_contratacao_taxa_pf_sfh_br,credito_estoque_ativo_problematico_pf_comercial_br,credito_estoque_ativo_problematico_pf_fgts_br,credito_estoque_ativo_problematico_pf_home_equity_br,credito_estoque_ativo_problematico_pf_livre_br,credito_estoque_ativo_problematico_pf_sfh_br,credito_estoque_carteira_credito_pf_comercial_br,credito_estoque_carteira_credito_pf_fgts_br,credito_estoque_carteira_credito_pf_home_equity_br,credito_estoque_carteira_credito_pf_livre_br,credito_estoque_carteira_credito_pf_sfh_br,credito_estoque_inadimplencia_pf_comercial_br,credito_estoque_inadimplencia_pf_fgts_br,credito_estoque_inadimplencia_pf_home_equity_br,credito_estoque_inadimplencia_pf_livre_br,credito_estoque_inadimplencia_pf_sfh_br,credito_estoque_indexador_pf_ipca_br,credito_estoque_indexador_pf_outros_br,credito_estoque_indexador_pf_prefixado_br,credito_estoque_indexador_pf_tr_br,credito_estoque_parcela_pf_comercial_br,credito_estoque_parcela_pf_fgts_br,credito_estoque_parcela_pf_home_equity_br,credito_estoque_parcela_pf_livre_br,credito_estoque_parcela_pf_sfh_br,credito_estoque_risco_operacao_pf_a_br,credito_estoque_risco_operacao_pf_aa_br,credito_estoque_risco_operacao_pf_b_br,credito_estoque_risco_operacao_pf_c_br,credito_estoque_risco_operacao_pf_comercial_a_br,credito_estoque_risco_operacao_pf_comercial_aa_br,credito_estoque_risco_operacao_pf_comercial_b_br,credito_estoque_risco_operacao_pf_comercial_c_br,credito_estoque_risco_operacao_pf_comercial_d_mais_br,credito_estoque_risco_operacao_pf_d_mais_br,credito_estoque_risco_operacao_pf_fgts_a_br,credito_estoque_risco_operacao_pf_fgts_aa_br,credito_estoque_risco_operacao_pf_fgts_b_br,credito_estoque_risco_operacao_pf_fgts_c_br,credito_estoque_risco_operacao_pf_fgts_d_mais_br,credito_estoque_risco_operacao_pf_home_equity_a_br,credito_estoque_risco_operacao_pf_home_equity_aa_br,credito_estoque_risco_operacao_pf_home_equity_b_br,credito_estoque_risco_operacao_pf_home_equity_c_br,credito_estoque_risco_operacao_pf_home_equity_d_mais_br,credito_estoque_risco_operacao_pf_livre_a_br,credito_estoque_risco_operacao_pf_livre_aa_br,credito_estoque_risco_operacao_pf_livre_b_br,credito_estoque_risco_operacao_pf_livre_c_br,credito_estoque_risco_operacao_pf_livre_d_mais_br,credito_estoque_risco_operacao_pf_sfh_a_br,credito_estoque_risco_operacao_pf_sfh_aa_br,credito_estoque_risco_operacao_pf_sfh_b_br,credito_estoque_risco_operacao_pf_sfh_c_br,credito_estoque_risco_operacao_pf_sfh_d_mais_br,direcionamento_6100_br,direcionamento_6101_br,direcionamento_6102_br,direcionamento_6104_br,direcionamento_6107_br,direcionamento_6109_br,direcionamento_6113_br,direcionamento_6117_br,direcionamento_6119_br,direcionamento_6122_br,direcionamento_6123_br,direcionamento_6124_br,direcionamento_6139_br,direcionamento_6143_br,direcionamento_6166_br,direcionamento_6172_br,direcionamento_6178_br,direcionamento_6180_br,direcionamento_6200_br,direcionamento_6201_br,direcionamento_6202_br,direcionamento_6204_br,direcionamento_6206_br,direcionamento_6208_br,direcionamento_6209_br,direcionamento_6210_br,direcionamento_6214_br,direcionamento_6215_br,direcionamento_6216_br,direcionamento_6217_br,direcionamento_6218_br,direcionamento_6266_br,direcionamento_6280_br,direcionamento_6707_br,direcionamento_6716_br,direcionamento_6719_br,direcionamento_6720_br,direcionamento_6722_br,direcionamento_6730_br,direcionamento_6778_br,direcionamento_6800_br,direcionamento_6801_br,direcionamento_6802_br,direcionamento_6804_br,direcionamento_6805_br,direcionamento_6810_br,direcionamento_6814_br,direcionamento_6816_br,direcionamento_6817_br,direcionamento_6818_br,direcionamento_6830_br,direcionamento_6831_br,direcionamento_6838_br,direcionamento_6866_br,direcionamento_6880_br,direcionamento_aplicacao_comercial_br,direcionamento_aplicacao_imobiliario_br,direcionamento_aplicacao_residencial_br,direcionamento_aquisicao_comercial_br,direcionamento_aquisicao_imobiliario_br,direcionamento_aquisicao_residencial_br,direcionamento_construcao_comercial_br,direcionamento_construcao_imobiliario_br,direcionamento_construcao_residencial_br,direcionamento_reforma_ampliacao_comercial_br,direcionamento_reforma_ampliacao_imobiliario_br,direcionamento_reforma_ampliacao_residencial_br,fontes_cri_br,fontes_lci_br,fontes_lh_br,fontes_lig_br,fontes_sbpe_captacao_br,fontes_sbpe_saldo_br,imoveis_area_privativa_br,imoveis_area_total_br,imoveis_dormitorio_1_br,imoveis_dormitorio_2_br,imoveis_dormitorio_3_br,imoveis_dormitorio_4_mais_br,imoveis_garantia_alienacao_fiduciaria_br,imoveis_garantia_hipoteca_br,imoveis_implantacao_condominio_br,imoveis_implantacao_isolado_br,imoveis_tipo_apartamento_br,imoveis_tipo_casa_br,imoveis_valor_avaliacao_br,imoveis_valor_compra_br,indices_imobiliario_pib_br,indices_ivg_r_br,indices_mvg_r_br,indices_pib_br,indices_selic_br,credito_contratacao_contratado_mediana_pf_comercial,credito_contratacao_contratado_mediana_pf_fgts,credito_contratacao_contratado_mediana_pf_home_equity,credito_contratacao_contratado_mediana_pf_livre,credito_contratacao_contratado_mediana_pf_sfh,contratacao_pf_total
2020-07-31,21115634856.35,14165512439.27,691924411046.78,37125743.55,4281942700.56,368684459.31,853415203.38,7693030991.62,949608352.07,211674934.68,298878282.24,11774037529.43,59.84,73.8,57.08,60.14,67.84,9.87,6.12,14.07,7.37,7.71,44709919.45,24651271185.17,1195155199.02,2141430467.01,11360795121.47,1636634481.27,329877078937.45,11165713085.07,50356457524.35,293054862456.23,1.0,1.81,4.13,0.94,0.83,8726185856.57,3995604621.39,5732826756.28,667636129250.13,1913.5,519.17,1591.06,2419.36,1469.61,6.78,71.5,10.58,7.07,6.46,84.07,5.49,2.65,1.33,4.06,7.67,61.59,15.97,9.31,5.46,16.9,47.39,16.88,11.62,7.2,5.21,83.88,4.89,3.49,2.52,5.65,81.39,5.28,5.02,2.65,557221934196.06,10554095157.17,11461950220.61,82422609.98,99452731.4,1070723981.08,42782552980.7,15796387514.86,14987134.38,0.0,24339229231.34,0.0,2430491347.56,12093231802.16,45745214752.33,1254740315.73,23464368246.74,22139859.64,43730123241.75,5763397208.72,3299092799.81,731186146.08,10484838311.8,267975314.91,5667165282.27,908207835.7,847566957.2,68375596965.24,243717767293.59,51899762641.05,3093629.01,3766820631.2,212258327.89,0.0,0.0,867999117.36,1691815600.52,0.0,14408822.86,60133020240.65,8588983783.01,2994760548.83,160584217.94,0.0,115908160.35,1375076280.16,0.0,6965117346.49,6577158537.39,0.0,6723881022.12,20479910.9,0.0,1139346443.86,314608100.11,65478966929.03,475221708162.13,409742741233.1,8588983783.01,609541041220.82,600952057437.81,1139346443.86,50651381827.39,49512035383.53,314608100.11,549006287.64,234398187.53,78529694927.77,129004741214.11,919497472.23,16040775256.12,4647757210.0,757535898130.0,61.81,86.98,13932.0,51365.0,17080.0,2981.0,76024.0,9334.0,43660.0,41698.0,24167.0,61191.0,196000.0,190000.0,9.44,582.23,180000.0,7437369804233.03,2.25,174280.08,108520.07,150000.0,690000.0,192000.0,13234199098.42
2020-08-31,20651489862.11,13820305507.36,699589033034.35,32788751.91,4238878868.66,549590162.22,1154176299.91,8728088173.36,1144128752.09,338442264.3,434483788.55,12786467451.12,62.41,73.64,57.73,60.19,67.91,9.53,6.14,14.3,7.3,7.64,42816099.25,24247713201.36,1190976393.03,2092330426.1,11017784294.69,1630538935.95,332968319270.97,12204723816.1,50530900064.97,298033863626.55,0.85,1.68,3.55,0.84,0.73,9959926734.14,4304437371.43,6676665965.88,674427315643.09,1911.07,519.62,1624.87,2413.18,1466.06,6.41,71.16,10.05,8.04,6.18,85.15,5.26,2.13,1.28,4.34,7.07,61.56,14.71,10.69,5.97,16.68,47.73,16.66,12.19,6.74,5.21,83.1,5.07,4.06,2.56,5.45,80.75,5.44,5.63,2.73,564664897342.9,10096053525.53,11598416501.18,79239853.82,103058923.11,1052135490.61,42829057774.45,15482183371.32,15214943.35,0.0,22857470877.04,0.0,1980309078.51,11982058395.12,46331561459.33,1246130654.02,23020694999.52,21785252.46,43836040653.07,5710062264.92,3395370648.86,734343990.02,11376068121.65,262124671.04,5375912288.09,1098631342.14,1185447127.23,67847830680.12,240516396406.89,55711867435.56,3100054.4,3733862755.45,211037899.76,0.0,0.0,897027620.5,1463499975.35,0.0,14448412.27,59011843661.66,8380732160.62,2939179868.97,159966442.03,0.0,114908403.97,1314371540.59,0.0,6953590858.62,6550031192.75,0.0,6696193886.94,19586926.05,0.0,994862149.45,312324840.56,64094268645.89,482208408264.88,418114139618.99,8380732160.62,616881670156.59,608500937995.97,994862149.45,51060286364.23,50065424214.78,312324840.56,545147992.78,232823152.22,77609219252.59,126104967422.34,943561485.95,16532971570.37,1788738810.0,766816290320.0,63.98,88.38,15491.0,48691.0,18141.0,3673.0,76831.0,9165.0,42180.0,43816.0,25686.0,60310.0,206300.0,195000.0,9.53,586.75,185000.0,7445197010181.85,2.0,162400.0,109725.12,146445.0,770000.0,194247.5,14703522256.060001
2020-09-30,20139506374.87,13404381179.64,706715779991.0,33565408.37,3629615447.84,499097239.61,1348868090.52,9329143531.59,1212828516.11,501637676.17,318816608.35,12807006917.3,58.91,73.46,51.31,60.89,67.95,9.43,6.13,13.28,7.4,7.67,41110995.3,23840900448.23,1131787135.36,2021417021.42,10701526365.04,1614353213.15,335408921227.12,12358325866.04,50795381255.97,303003656353.08,0.76,1.61,3.19,0.8,0.67,11211681250.8,4708380957.57,6736790183.51,680523785523.48,1899.69,520.97,1628.08,2420.14,1469.65,6.2,71.02,9.91,8.23,5.73,84.73,5.78,2.32,1.44,4.64,7.13,61.75,13.92,10.66,6.54,15.93,48.29,16.24,12.78,6.77,4.55,82.38,6.01,4.39,2.67,5.04,80.23,5.9,6.04,2.78,571815775033.68,9498625364.01,10419371516.91,76173907.91,108386850.54,1032273633.91,43005800159.64,15045629858.29,15450445.19,0.0,21132173373.04,0.0,1735845835.52,11860028153.76,46952140906.86,1235484363.42,22574632373.97,21367290.48,44114244062.83,5595064143.62,3431396662.72,704627929.88,12377564107.51,251781361.51,5066868005.12,1530713244.55,1492856221.72,69730198322.93,238346049205.12,59260714523.37,3106311.89,3666891909.24,209004258.63,0.0,0.0,936019105.34,1266885508.84,0.0,14479684.22,57898412649.17,8055633754.94,2884930878.59,140429568.41,0.0,114538742.89,1242571567.38,0.0,6769878327.74,6576981364.15,0.0,6716439986.8,17124189.88,0.0,903864110.47,309973219.25,62748634045.93,485128677467.56,422380043421.63,8055633754.94,623985652851.45,615930019096.51,903864110.47,51522896926.57,50619032816.1,309973219.25,540344768.36,230371549.11,77712365889.43,125615422056.2,987108273.49,17109037976.45,5409848410.0,778070686300.0,65.03,89.54,16556.0,48188.0,18507.0,4017.0,78105.0,9163.0,42689.0,44579.0,26288.0,60980.0,214400.0,201777.3,9.58,591.36,190000.0,7474347612136.53,2.0,145793.2,109856.96,142250.0,577660.0,198000.0,14840289717.93
2020-10-31,19766645355.05,13292683139.35,714347011104.98,46477603.79,4084507238.86,410046549.96,1386844217.73,9604625469.54,1137830068.52,302691198.61,246917045.57,13845062767.18,59.57,73.75,50.58,60.65,67.86,9.54,6.09,13.16,7.49,7.64,39888498.6,23594982262.81,1111695296.15,1945050383.68,10335039719.17,1611172465.95,338051821538.01,12448289633.12,50985459629.08,308093983294.48,0.78,1.69,3.18,0.77,0.66,12263653976.87,4727046856.03,6776809839.65,687423215888.09,1895.91,516.91,1630.76,2410.16,1455.45,6.33,70.62,10.24,8.22,6.17,83.65,5.79,3.19,1.2,4.59,7.01,61.9,13.8,10.74,6.55,15.86,47.77,16.93,12.81,6.63,4.64,81.7,6.52,4.53,2.61,5.47,79.2,6.72,5.91,2.7,578989587291.48,9113495525.89,10386580944.17,73194198.5,112914896.22,1016145888.07,43198196688.54,15071865262.38,15702185.43,0.0,19037838489.95,0.0,1621286249.32,11741794385.42,47537909240.32,1224336734.46,22132051102.05,20922227.39,44292183338.45,5582622855.65,3204116080.85,671768966.34,13267505108.15,245662828.68,4768000931.39,1586573875.7,1457260839.17,71828614777.66,238927391574.46,63000988634.31,3112584.14,3631160257.32,206311950.4,0.0,0.0,979666227.22,1004144546.8,0.0,14508806.73,56782965951.22,8017645302.4,2834993094.38,71018782.48,0.0,114181376.59,1178331416.41,0.0,6665324540.88,6573037150.85,0.0,6709568116.93,13904933.51,0.0,849427344.93,307629272.87,61672001932.7,487128684045.58,425456682112.88,8017645302.4,631299415932.33,623281770629.93,849427344.93,52018496842.57,51169069497.64,307629272.87,534863450.66,227234177.79,78125281016.8,124460217441.51,1038777821.66,17928572345.66,3148428820.0,783392278820.0,65.0,89.07,19729.0,48775.0,18544.0,3882.0,81506.0,9424.0,43365.0,47565.0,27986.0,62944.0,215000.0,201225.04,9.65,595.99,196000.0,7498070522835.74,2.0,155400.0,108692.24,137000.0,405779.27,199500.0,15532501079.880001
2020-11-30,19279853690.72,13281229250.14,722173006115.53,46316428.47,4015232215.39,452466111.37,1595610245.9,10345703617.06,1139827788.23,1285302468.02,248356455.94,13781841906.0,62.65,73.65,49.91,60.51,67.86,9.65,6.07,12.72,7.45,7.69,20454217.39,24240058903.83,1127606650.98,1793609219.54,10139837754.96,1615046744.75,340268568053.38,12643373994.31,51342680408.79,313567949163.46,0.71,1.9,3.32,0.79,0.74,13375301440.21,6835775709.79,6811903390.91,692414637823.78,1885.45,511.61,1627.27,2376.6,1440.9,6.29,70.25,10.37,8.49,5.93,83.63,6.11,3.2,1.13,4.6,6.93,61.45,13.95,11.05,6.62,15.24,48.46,16.55,12.69,7.07,4.81,81.37,6.5,4.73,2.59,5.47,78.78,6.89,6.19,2.66,586345975087.52,8761384444.87,10947219218.46,70419096.25,117604003.88,1002298330.71,43365883465.29,14948622784.94,16653418.9,0.0,16803173709.11,0.0,1624203179.44,11611818311.17,48201544795.21,1212006316.29,21691682242.03,20528446.25,44511792873.54,5521112947.56,3507062959.82,641620105.9,14342274853.93,242350094.14,4522028948.48,1572449877.97,1474627710.02,73644829619.98,236865578882.5,66539212121.95,3118822.66,3575070893.98,203197077.57,0.0,0.0,1019933667.75,782510335.61,0.0,14532864.68,55664099918.2,8016234531.39,2846036887.81,68914479.1,0.0,113019780.54,1069956714.62,0.0,6654414661.58,6572516889.64,0.0,6704695993.69,10731987.32,0.0,842485010.58,305262992.66,60626595606.01,493872858513.89,433246262907.88,8016234531.39,638874002492.45,630857767961.06,842485010.58,52619100699.77,51776615689.19,305262992.66,528988516.48,223725523.82,78606447361.6,123920326143.81,1069856958.5,18700561098.58,-4820520760.0,784215225570.0,66.86,91.25,19125.0,43857.0,17547.0,3650.0,75285.0,8894.0,39205.0,44974.0,26708.0,57471.0,220000.0,210000.0,9.7,600.61,200000.0,7540132676820.91,2.0,150839.94,108800.0,140000.0,419068.36,200000.0,16455328618.189999
2020-12-31,18842141360.05,12924069351.03,730932992931.82,41088818.39,3695030094.78,433253741.54,1906153773.13,11311390361.41,1226288182.22,1563921595.28,215991263.84,14380715747.91,63.06,73.23,49.69,61.19,68.34,9.62,6.02,12.33,7.51,7.71,20760457.44,25006806807.52,1105200935.4,1778436026.93,10295698093.52,1614227638.13,342388571866.14,12790828128.85,51853200049.99,319581199848.97,0.66,1.69,3.35,0.67,0.62,14570845457.26,8736784363.97,6790674120.08,698129723590.77,1872.57,509.31,1619.26,2351.74,1441.11,6.33,69.91,10.43,8.71,6.42,83.28,5.85,3.27,1.17,4.61,6.9,61.18,13.87,11.36,6.69,15.68,48.56,17.15,12.23,6.38,4.94,80.89,6.72,4.87,2.57,5.57,78.28,7.1,6.38,2.66,594161654962.8,8507317057.75,11524306701.3,67399706.31,119868162.86,997174229.25,43478270833.74,14883755434.98,16906692.18,0.0,14842962899.86,0.0,1594407641.23,11490428192.07,48990707866.44,1199134071.07,21249338525.44,39492613.78,45031189489.63,5624595172.85,3677756734.73,612025097.48,15421290298.61,234372804.64,4267097390.83,1534151513.07,1376339490.94,74014099014.22,234174115431.54,70037410086.97,3125377.48,3551271560.08,201116286.42,0.0,0.0,1050904142.62,730733511.4,0.0,0.0,54550288215.34,7710055916.2,2730121275.06,67710069.98,0.0,112980364.42,1020274775.91,0.0,6238174583.97,6592405725.96,0.0,6711967038.86,9046375.01,0.0,801344408.53,302912394.33,59404482869.69,503431459608.22,444026976738.53,7710055916.2,646902900368.63,639192844452.43,801344408.53,53343323835.05,52541979426.52,302912394.33,543521294.53,240608900.2,79444000275.92,121290895759.87,1099886107.03,20209257196.13,835129300.0,801437985510.0,65.57,90.33,21489.0,49458.0,18594.0,3848.0,85617.0,7772.0,46249.0,47140.0,27707.0,65682.0,220000.0,210000.0,9.72,605.15,203000.0,7609597000575.83,2.0,154500.0,108543.82,143420.0,497865.22,200000.0,17386916789.25
2021-01-31,,12847107021.64,735855905827.36,28680388.52,2598637511.23,224768600.84,1476749237.65,8721009998.41,655604658.18,1326285734.18,140557982.58,10927397361.71,62.9,72.97,44.82,60.61,67.66,10.3,6.0,12.72,7.34,7.46,24518756.82,26351608446.31,1046805441.1,1797409406.57,10525087424.35,1605175869.43,343520091072.79,11847921017.28,52195963457.49,323590577359.88,0.82,1.98,3.64,0.83,0.71,15208618463.72,9834744332.93,5919201696.35,701797164283.87,1869.33,511.9,1603.16,2377.11,1445.3,6.12,70.24,10.16,8.83,6.29,83.53,5.79,3.22,1.17,4.64,6.85,60.88,13.84,11.65,6.78,16.01,48.1,17.35,12.3,6.23,4.9,81.3,6.47,4.77,2.57,5.19,79.14,6.61,6.39,2.66,599192426979.93,8239759176.55,12152569187.49,64917269.96,123977415.4,978502023.68,43663913839.87,14801659761.96,17184118.14,0.0,13356056598.9,0.0,1573992452.09,11392650649.3,49424008145.66,1186500912.63,20805047145.83,40030034.1,45424348863.41,5608419853.0,3706041912.53,576700767.75,16236964903.6,230788856.39,4149024235.01,1609100297.07,1490619750.57,74416533479.93,233006476991.14,72444660858.43,3302005.27,3522716390.83,198951256.54,0.0,0.0,1078485176.9,658808745.23,0.0,0.0,53418463084.68,7685980564.14,2665469228.34,67606936.5,0.0,113351599.58,976434843.7,0.0,6232157448.03,6571992314.16,0.0,6703430938.41,8391697.98,0.0,795116364.66,300418509.08,58193220082.75,508395766847.23,450202546764.48,7685980564.14,652302756407.48,644616775843.34,795116364.66,53741840901.15,52946724536.49,300418509.08,539399799.72,238981290.64,79433632718.01,120690886437.56,1124279493.55,21380439707.24,2880289030.0,786079336270.0,69.41,93.49,21035.0,34192.0,14898.0,3176.0,66522.0,6779.0,35147.0,38154.0,22758.0,50543.0,240000.0,230000.0,9.7,609.58,210000.0,7674245614602.07,2.0,155820.0,108793.68,132087.72,537202.2,200000.0,13049845736.65
2021-02-28,,12850576105.25,743061438777.98,35819654.44,3290592819.45,280535154.89,1547672248.93,10088483069.86,730726144.48,1460964668.28,165097683.22,12886314451.59,58.62,73.17,47.65,61.25,68.04,9.65,6.03,12.43,7.35,7.51,26172998.33,27153775025.23,1042353383.2,1821453460.35,10723283716.66,1608029216.02,344870725392.74,11913336408.81,52592403943.32,328959836239.69,0.87,2.38,4.07,0.96,0.86,15981360367.29,11695533356.04,5941870173.24,706325567304.01,1858.6,513.12,1599.11,2358.24,1442.78,6.02,70.2,10.14,8.89,6.23,83.23,5.95,3.26,1.33,4.75,6.62,60.9,13.73,11.78,6.97,16.19,48.18,17.22,12.09,6.31,4.93,80.95,6.69,4.72,2.7,5.19,78.97,6.68,6.45,2.71,605446015686.57,8053984037.8,12382157243.78,62490575.9,0.0,958141797.05,43843829911.03,14391252369.73,17449885.71,0.0,12017289590.85,0.0,1576866138.24,11286838226.84,49950065594.31,1174449157.65,20337717632.3,40962448.11,45788480928.76,6137552524.31,3742067911.39,554496565.9,17195190287.82,217857372.05,3978841433.28,2164650472.41,1929254333.66,74432787787.67,230721864369.72,75310881899.56,3308306.44,3509507202.94,196332208.41,0.0,0.0,558508973.01,604758760.69,0.0,0.0,52303687015.58,7668132348.56,2689921138.03,66109773.63,0.0,112305184.67,935102042.0,0.0,6181428285.17,6568851540.55,0.0,6699569569.37,8115877.37,0.0,786630376.54,298004386.6,57654030152.93,516245841477.32,458591811324.39,7668132348.56,658902628963.89,651234496615.33,786630376.54,54246203173.79,53459572797.25,298004386.6,535299043.12,237294656.52,79975097643.96,119509240704.93,571301828.38,22472796923.19,3929528450.0,782269883060.0,67.0,91.44,21408.0,41511.0,15840.0,3081.0,74667.0,7173.0,40247.0,41593.0,24258.0,57582.0,233000.0,225000.0,9.68,613.85,213100.0,7763192795795.31,2.0,172170.0,109600.0,145000.0,472413.31,198420.0,15243102947.57
2021-03-31,,12557344583.58,751786318014.85,45559917.88,3707049601.49,398453190.33,1948401155.9,12366678900.8,596209813.41,1727626591.46,211681166.27,15930625195.26,65.3,73.12,44.79,60.93,68.43,10.13,6.01,12.78,7.25,7.4,31862420.28,28436789447.38,1032998895.45,1892468695.06,11134641491.14,1609682455.27,347118928708.97,11984124200.94,53142676080.48,335296995375.07,1.14,2.27,4.23,0.97,0.83,16179773850.57,13340351900.71,6088163389.61,713544117679.84,1856.45,511.92,1599.99,2373.3,1448.58,5.82,70.44,10.11,8.75,6.64,82.16,5.92,3.53,1.75,4.88,6.32,61.18,13.73,11.62,7.14,15.68,48.14,17.89,11.66,6.63,4.87,80.89,6.66,4.73,2.85,5.1,79.11,6.65,6.33,2.82,614126385717.26,7585181910.98,10996111553.31,60088543.46,0.0,943769668.39,44029883349.97,14176656656.13,17763110.28,0.0,10865589436.52,0.0,1577703643.59,11145676085.59,50636137110.11,1159510186.37,19901520393.99,42107174.66,46140884779.13,6329951934.72,5506383274.21,530172217.66,18325116633.93,209227497.18,3793376468.27,2687982871.1,2553826292.14,74790541170.36,229410558744.46,79042904599.16,3316557.16,3496884586.68,191442519.38,0.0,0.0,556179189.51,543273792.84,0.0,0.0,51171332722.74,7586307887.09,2536130116.96,67059433.08,0.0,111524581.12,935762409.26,0.0,6009267714.41,6610036104.09,0.0,6733703287.39,7367946.79,0.0,814339958.68,295692946.92,56540464489.18,523483645575.73,466943181086.55,7586307887.09,667853578383.48,660267270496.39,814339958.68,54947361655.47,54133021696.79,295692946.92,529242640.96,233549694.04,81616553629.48,117997644400.47,577133892.44,24737491206.97,2565526150.0,778773302760.0,67.0,91.3,24324.0,53969.0,21510.0,4484.0,95826.0,8461.0,49783.0,54504.0,30776.0,73511.0,231000.0,223000.0,9.62,617.93,215000.0,7898172567656.17,2.75,164500.0,109600.0,131490.0,603177.0,200000.0,18466142766.4
2021-04-30,,12541528788.92,760380555320.38,38633821.97,3265453429.83,338099079.36,1874099153.49,11982592462.72,384462278.14,2953068682.07,179739660.87,13981607326.29,61.88,73.45,48.08,62.89,68.72,9.65,5.99,12.9,7.23,7.14,32812795.5,27732385109.66,967880938.28,1766085386.75,10521664958.0,1610167783.05,348512063533.66,12041314991.03,53801619938.1,341815508773.91,1.27,2.46,4.28,1.06,0.92,16476681573.66,16643983673.44,5988438902.25,718671570870.4,1857.06,515.26,1600.43,2365.72,1451.78,6.05,70.62,10.33,8.06,6.29,82.18,6.31,3.31,1.92,4.94,6.63,61.24,14.01,10.79,7.33,16.42,47.74,18.11,11.38,6.35,4.88,81.24,6.5,4.54,2.84,5.27,79.26,6.91,5.74,2.81,621900038068.62,7487871068.67,11349426431.92,57590913.67,0.0,928050552.7,44194000688.65,13539733665.95,18054014.19,0.0,9810961161.64,0.0,1576291313.26,11017455370.93,51312853266.69,1146341441.26,19463859528.91,43230848.29,46699905961.41,6483218624.69,7037185718.51,522969617.73,19436828739.9,203870036.54,3688327360.1,2821383921.74,2729879147.72,75924618797.45,227198006524.51,82125868620.01,3324642.03,3487062170.53,188942252.17,0.0,0.0,573782022.57,416214081.56,0.0,0.0,50053425127.58,7570587055.8,2523502496.65,65160336.93,0.0,110796416.72,925797738.22,0.0,5897587667.68,6590932265.18,0.0,6711559307.77,7110912.89,0.0,802316001.29,293326784.18,55585066141.04,532396898824.71,476811832683.67,7570587055.8,676170531085.83,668599944030.03,802316001.29,55602231438.51,54799915437.22,293326784.18,525499884.64,232173100.46,82815540652.88,117037713264.71,601710539.51,26359769414.31,3619967710.0,782162584520.0,66.85,92.56,22267.0,48456.0,19726.0,4430.0,86816.0,8063.0,45826.0,49053.0,27930.0,66949.0,236900.0,230000.0,9.52,621.81,216000.0,8069023619540.98,2.75,160000.0,109989.84,146333.4,501535.06,200000.0,17498877947.37
2021-05-31,,12670892632.42,770021551366.99,66542017.81,3899410720.91,380619941.91,2069492399.44,12751939563.08,285529753.81,1023786514.31,226997866.41,17631690508.62,66.62,73.48,46.53,62.69,69.64,9.16,6.07,13.15,7.21,7.15,31782340.08,27515710571.57,886237365.64,1682558078.58,10275622253.36,1637320201.13,350052871738.71,12140006058.72,54703235410.37,348921496602.03,1.2,2.6,4.1,1.18,0.98,16668439711.4,15395681448.72,6061774894.28,729329033956.56,1855.07,518.15,1598.89,2379.51,1455.76,6.05,70.67,10.33,7.93,6.25,82.04,5.75,4.07,1.89,5.02,6.59,60.94,14.02,10.9,7.54,15.91,48.08,18.24,10.98,6.79,4.88,81.51,6.53,4.23,2.84,5.35,79.46,6.96,5.44,2.78,630303103376.73,7165795625.54,12944893832.37,55161898.54,0.0,912917861.56,44376359632.57,13441504272.28,18374393.05,0.0,8480382887.85,0.0,1580712843.36,10884807654.4,52071171176.81,1132556327.85,19016037854.02,44623721.8,47438054552.84,6709883803.04,7188191271.43,504231923.14,20658159594.21,201784117.9,3601693263.68,2767098954.5,2808164899.22,76946640629.17,226440563882.35,85595141392.64,3985311.55,3515861020.42,187768403.41,0.0,0.0,305714016.88,368593330.97,0.0,0.0,48901563531.13,7666864659.09,2545376515.65,60407179.98,0.0,110607494.4,891036699.82,0.0,5813257518.84,6572837296.87,0.0,6689240775.01,5882473.47,0.0,786814552.83,290985655.42,54888377373.24,541334245745.91,486445868372.67,7666864659.09,685408022588.66,677741157929.57,786814552.83,56373846750.06,55587032197.23,290985655.42,523377780.63,232392125.21,86632374223.03,116260021498.3,314301041.35,28096447005.64,786370760.0,782516796730.0,66.0,91.81,22437.0,52227.0,20689.0,4579.0,91959.0,7973.0,49942.0,49990.0,29160.0,70772.0,231000.0,225000.0,9.46,625.45,217000.0,8222947229573.85,3.5,160500.0,111674.65,145000.0,550000.0,200000.0,19168004643.15
